 Population,Total area of land transferred squaremeters,Houseage,shiftinglevel,Total number of floors,building state,Building transfer total area squaremeters,Room,Hall,Bathroom,Compartment,management,Unit price square meters
10.19,34.29,40,3,5,2,106.05,3,2,2,1,0,49976
10.19,28.5,35,3,5,2,107.69,3,2,2,1,0,36958
10.19,4.69,24,4,8,1,28.8,1,1,1,1,1,43056
10.19,28.5,35,3,5,2,107.69,3,2,2,1,0,51073
10.19,13.95,26,2,7,4,89.56,2,2,1,1,1,59178
10.19,9.94,25,4,8,4,61.67,2,2,1,1,1,58375
10.19,4.5,25,6,8,1,27.7,1,0,1,1,0,57762
10.19,3.12,25,6,8,1,19.17,1,1,1,1,1,67814
10.19,4.54,25,4,8,1,27.85,1,1,1,1,1,45961
10.19,15.28,21,6,9,4,110,2,2,1,1,0,59273
10.19,6.32,25,5,8,1,38.74,1,1,1,1,1,52142
10.19,81,36,0,3,3,173.09,4,2,2,1,0,87816
10.19,31.38,46,3,4,2,59.48,3,2,2,1,0,31102
10.19,28.9,29,3,5,4,144.58,3,2,2,1,0,45304
10.19,14.99,21,9,9,4,110.36,2,2,1,1,1,57674
10.19,11.72,26,3,8,4,66.06,2,2,1,1,1,65092
10.19,6.28,26,4,8,1,34.83,1,1,1,1,1,53976
10.19,9.62,26,2,8,1,55.49,1,1,1,1,1,44152
10.19,6.28,26,7,8,1,34.83,1,1,1,1,1,47660
10.19,11.51,27,8,8,4,75.53,2,1,1,1,1,57990
10.19,8.26,27,5,8,1,45.96,1,0,1,1,1,57659
10.19,18.22,21,6,13,5,144.04,4,2,2,1,1,56786
10.19,14.71,21,5,13,5,118.09,3,2,2,1,1,57753
10.19,82,35,0,2,3,147.54,4,2,2,1,0,84723
10.19,33,29,7,7,4,191.57,8,2,4,1,1,44368
10.19,18.77,22,4,12,5,138.19,4,2,2,1,1,54635
10.19,29.02,29,3,11,5,176.09,4,2,2,1,1,48271
10.19,82.45,29,2,11,5,499.37,7,3,6,1,1,37848
10.19,87,36,0,2,3,131.96,5,2,5,1,0,94726
10.19,51,48,0,2,3,88.94,2,2,1,1,0,140544
10.19,8,25,10,14,5,79.33,3,1,1,1,1,51935
10.19,12,25,5,14,5,134.36,3,2,2,1,0,51950
10.19,12,25,5,14,5,134.36,3,2,2,1,1,53960
10.19,127.41,17,0,4,3,204.95,4,3,5,1,0,79532
10.19,32.37,14,4,11,5,190.25,4,2,3,1,1,52562
10.19,13.31,22,7,8,4,108.92,2,2,1,1,1,52332
10.19,20.4,9,4,10,4,110.96,4,0,4,1,1,49117
10.19,20.4,9,9,10,4,110.96,4,0,4,1,1,48666
10.19,19.39,9,6,10,4,105.49,4,0,4,1,1,49294
10.19,20.4,9,3,10,4,110.96,4,0,4,1,1,46413
10.19,143.37,6,0,4,3,297.1,4,3,5,1,0,88522
10.19,116,46,0,1,3,65.14,3,2,1,1,0,242554
10.19,13.81,13,3,15,5,145.92,3,2,2,1,1,70470
10.19,22.39,26,10,14,5,155.09,2,2,1,1,0,39848
10.19,9.74,6,11,22,5,107.75,2,2,2,1,1,92622
10.19,9.99,6,18,22,5,111.52,2,2,2,1,1,81600
10.19,9.74,6,12,22,5,106.95,2,2,2,1,1,75549
10.19,11.8,6,13,22,5,140.73,2,2,2,1,1,73190
10.19,6.84,7,6,22,1,94.72,1,1,1,1,1,73344
10.19,9.74,6,6,22,5,106.95,2,2,2,1,1,74801
10.19,10.58,6,16,22,5,124.76,2,1,2,1,1,78950
10.19,5.84,7,14,22,5,63.43,1,1,1,1,1,86710
10.19,9.74,7,15,22,5,106.95,2,2,2,1,1,79289
10.19,5.84,7,21,22,5,62.95,1,1,1,1,1,88959
10.19,5.92,7,20,22,1,63.68,1,1,1,1,1,87940
10.19,10.5,7,3,22,5,120.52,2,2,2,1,1,73017
10.19,5.84,7,16,22,5,62.95,1,1,1,1,1,91025
10.19,9.74,7,4,22,5,107.75,2,2,2,1,1,71462
10.19,9.74,7,8,22,5,107.75,2,2,1,1,1,77958
10.19,10.25,7,17,22,5,121.37,2,1,2,1,1,75636
10.19,6.89,7,13,22,5,77.3,1,1,1,1,1,75032
10.19,9.68,24,18,22,5,142.69,3,2,2,1,1,58168
10.19,7.9,25,7,22,5,116.51,2,1,2,1,1,55017
10.19,2.34,24,9,24,1,34.22,1,0,1,1,1,49679
10.19,5.36,25,16,24,5,74.81,2,1,1,1,1,45448
10.19,2.83,25,14,24,5,40.01,0,0,0,0,1,46988
10.19,2.61,25,17,24,1,36.47,1,0,1,1,1,45517
10.19,14.53,14,13,13,5,136.42,3,2,2,1,1,74769
10.19,2.36,25,17,24,1,32.71,1,1,1,1,1,55946
10.19,12.27,14,11,13,5,115.22,3,2,1,1,1,72557
10.19,12.12,37,3,5,2,44.59,2,1,1,1,0,56066
10.19,1.77,24,24,24,1,31.92,0,0,0,0,1,65789
10.19,5.07,24,18,22,5,84.83,2,2,1,1,1,53047
10.19,15.1,28,10,14,5,218.31,5,2,2,1,1,51086
10.19,13.08,21,7,26,5,187.47,4,2,2,1,1,60543
10.19,15.1,28,12,14,5,170.3,4,2,2,1,1,44040
10.19,8.21,18,4,24,5,120.57,4,2,2,1,1,55984
10.19,21.7,23,3,12,5,172.52,3,1,2,1,1,53327
10.19,16.65,24,3,12,5,134.32,3,2,2,1,1,55092
10.19,24.2,31,5,5,2,101.86,3,2,2,1,0,42215
10.19,22.98,28,2,5,2,90.33,3,2,1,1,1,48489
10.19,23.62,27,5,7,4,131.19,3,2,2,1,1,46497
10.19,30.11,27,6,7,4,162.83,3,2,2,1,1,41761
10.19,148,36,0,2,3,140.62,3,2,2,1,0,90314
10.19,23.62,28,5,7,4,131.19,3,2,2,1,1,48784
10.19,18.28,26,3,7,4,105.6,3,2,2,1,0,50663
10.19,18.28,26,3,7,4,105.6,3,2,2,1,1,55871
10.19,17.73,28,4,7,4,99.7,3,2,2,1,1,48646
10.19,26.31,29,7,7,4,148.51,4,3,3,1,1,50502
10.19,13.57,28,4,7,4,83.98,2,2,1,1,1,50607
10.19,13.44,25,1,9,4,107.55,3,2,1,1,1,48350
10.19,23.48,35,4,5,2,98.36,3,1,2,1,0,45242
10.19,23.48,35,4,5,2,98.36,3,2,1,1,0,39142
10.19,28.01,29,13,16,5,257.22,3,2,2,1,1,52484
10.19,40.01,36,3,5,2,102.22,3,2,2,1,1,47740
10.19,73,33,0,3,3,158.51,5,2,5,1,0,102706
10.19,25.61,14,2,9,4,189.25,3,2,2,1,0,61189
10.19,32.64,34,5,5,2,129.12,4,2,2,1,0,32218
10.19,20.2,36,2,5,2,78.77,3,2,2,1,0,61953
10.19,22.68,36,1,5,2,73.05,3,2,1,1,0,71869
10.19,110,37,0,2,3,143.31,4,2,3,1,0,87224
10.19,18.3,5,3,14,5,107.29,2,2,1,1,1,56389
10.19,25.36,5,14,14,5,159.68,3,2,2,1,1,55736
10.19,140,35,0,2,3,161.08,5,1,3,1,0,66737
10.19,85,33,0,2,3,117.66,4,2,3,1,0,97739
10.19,41.59,29,7,7,4,199.12,4,2,2,1,1,34902
10.19,38.04,29,7,7,4,184.18,4,2,2,1,1,35290
10.19,22.42,30,6,6,4,120.72,2,2,1,1,1,44317
10.19,101.56,39,1,4,2,99.6,4,2,2,1,0,68273
10.19,24.14,28,2,6,4,109.01,3,2,2,1,1,36694
10.19,28.6,29,3,5,2,138.3,3,2,2,1,0,41938
10.19,15.14,25,13,13,5,155.38,4,2,2,1,1,45051
10.19,14.66,25,9,13,5,153.35,3,2,2,1,1,52168
10.19,23.38,21,6,12,5,177.35,4,2,2,1,1,50747
10.19,19.11,21,7,12,5,150.69,3,2,2,1,1,53620
10.19,18.71,21,8,12,5,148.18,3,2,2,1,1,53988
10.19,21.97,31,5,5,2,88.42,2,2,1,1,1,38453
10.19,23.78,31,5,5,2,95.16,3,2,1,1,0,38567
10.19,14.4,27,10,14,5,136.76,3,2,2,1,1,42191
10.19,12.85,28,5,14,5,117.06,3,2,2,1,1,8011
10.19,14.4,28,8,14,5,133.97,3,1,2,1,1,16422
10.19,7.79,27,8,14,5,71.06,1,1,1,1,1,47284
10.19,7.01,27,10,14,5,65.12,2,1,1,1,1,49140
10.19,7.4,27,4,14,1,67.74,1,1,1,1,1,44287
10.19,7.4,28,5,14,5,68.9,1,1,1,1,1,47896
10.19,7.4,28,10,14,5,70.94,2,1,1,1,1,44404
10.19,3.04,23,9,16,5,31.93,1,0,1,1,1,36016
10.19,3.38,23,15,16,1,36.64,1,0,1,1,1,45579
10.19,7.78,23,16,16,5,90.39,1,2,1,1,1,58856
10.19,3.38,24,15,16,1,36.64,1,1,1,1,1,49127
10.19,5.75,24,11,16,5,72.74,2,2,1,1,1,65301
10.19,4.06,24,8,16,1,42.18,1,1,1,1,1,54528
10.19,3.38,24,5,16,1,36.64,1,1,1,1,1,50218
10.19,5.41,24,4,16,5,59.84,2,1,1,1,1,46791
10.19,22.74,33,9,11,5,181.52,4,2,2,1,1,47378
10.19,16.58,23,8,16,5,170.81,4,2,2,1,1,35127
10.19,16.58,24,8,16,5,170.81,4,2,2,1,1,41567
10.19,18.24,19,2,14,5,163.22,4,2,2,1,1,62860
10.19,17.44,19,3,14,5,139.94,3,2,2,1,0,51451
10.19,19.04,19,4,14,5,190.14,4,2,2,1,1,54697
10.19,16.84,20,6,14,5,145.75,3,2,2,1,1,60377
10.19,15.94,20,13,14,5,128.6,3,2,2,1,0,52333
10.19,11.06,25,12,17,5,125.57,3,2,2,1,1,49614
10.19,11.29,26,8,17,5,147.31,3,2,2,1,1,50166
10.19,10.83,26,15,17,5,121.61,3,2,2,1,1,50160
10.19,11.25,23,10,16,5,106.2,3,2,2,1,1,40490
10.19,15.37,23,8,16,5,146.64,4,2,2,1,1,49782
10.19,15,24,5,22,5,146.84,4,0,4,1,1,47671
10.19,7.5,24,9,22,5,72.52,2,1,1,1,1,45505
10.19,15.37,24,4,16,5,289.17,4,2,3,1,1,35792
10.19,46.17,21,6,7,4,182.86,3,2,2,1,1,56299
10.19,46,21,4,7,4,182.86,3,2,2,1,1,51952
10.19,24.88,40,2,4,2,35.26,2,2,1,1,0,76007
10.19,69,51,0,2,3,84.6,3,2,2,1,0,85106
10.19,51,47,0,3,3,177.06,4,2,3,1,0,50830
10.19,48,46,0,2,3,80.68,3,2,2,1,0,64452
10.19,97,34,0,4,3,293.87,6,2,4,1,0,77585
10.19,17.46,23,2,9,4,118.3,3,2,2,1,1,60338
10.19,77,25,0,4,3,206.64,5,2,4,1,0,73558
10.19,263.53,29,0,2,3,181.56,5,2,2,1,0,44063
10.19,39.33,43,3,4,2,61.08,2,1,1,1,0,61559
10.19,171,59,0,1,3,82.34,2,2,1,1,0,220913
10.19,215,43,0,2,3,147.7,5,2,2,1,0,249154
10.19,17.5,25,2,7,4,115.27,3,2,2,1,1,47541
10.19,141,45,0,2,3,127.28,4,2,2,1,0,51069
10.19,15.29,28,5,14,5,108.57,2,1,1,1,1,52824
10.19,16.3,29,5,15,5,124.38,2,2,2,1,1,54269
10.19,28.62,29,5,15,5,199.98,5,1,2,1,1,30003
10.19,85,35,0,2,3,133.21,6,2,3,1,0,93837
10.19,26.58,34,5,5,2,93.01,3,2,2,1,0,34405
10.19,27.87,38,5,5,2,75.39,3,2,1,1,0,46425
10.19,27.87,38,1,5,2,75.39,3,2,2,1,0,103167
10.19,14.06,25,1,7,4,84.72,3,2,1,1,1,45444
10.19,22.69,26,2,6,4,113.19,3,2,2,1,1,49474
10.19,14.06,26,1,7,4,84.72,3,2,2,1,1,61379
10.19,88,39,0,2,3,113.53,3,1,2,1,0,103937
10.19,17.82,22,6,9,4,140.35,3,2,2,1,1,52725
10.19,73,33,0,2,3,103.92,4,2,2,1,0,134719
10.19,25.5,27,5,5,2,82.54,3,2,2,1,0,50884
10.19,16.78,26,4,6,4,109.15,2,2,2,1,0,38021
10.19,16.78,27,4,6,4,109.15,2,2,2,1,0,45809
10.19,26.81,39,4,5,2,94.92,3,2,2,1,0,47408
10.19,23,39,5,5,2,102.46,3,2,2,1,0,34940
10.19,13.81,27,1,8,4,79.76,2,1,1,1,1,63942
10.19,22.8,27,8,8,4,131.53,3,2,2,1,1,50559
10.19,31.45,40,5,5,2,111.23,3,2,2,1,0,29668
10.19,16.11,27,7,8,4,92.83,2,2,1,1,0,60864
10.19,25.74,39,5,5,2,71.78,2,2,1,1,0,28699
10.19,27.32,39,5,5,2,92.78,3,2,2,1,0,31796
10.19,86,39,0,2,3,121.28,4,3,3,1,0,105129
10.19,17.1,30,4,5,2,61.07,2,2,1,1,1,51580
10.19,16.66,28,2,8,4,108.43,3,2,2,1,1,50719
10.19,21.54,27,4,8,4,141.67,4,2,2,1,1,47999
10.19,19.33,28,3,8,4,107.1,3,2,2,1,1,52101
10.19,18.11,28,6,8,4,103.83,3,2,2,1,1,49022
10.19,26.5,32,2,5,2,94.76,3,2,2,1,0,45378
10.19,28.55,35,5,5,2,98.33,4,2,2,1,0,50849
10.19,27.05,35,4,5,2,108.14,3,2,2,1,0,38376
10.19,27.78,35,4,5,2,109.42,3,2,1,1,0,36556
10.19,34.78,30,6,12,5,227.62,4,2,2,1,1,43933
10.19,46.31,30,10,12,5,291.94,5,2,3,1,1,46857
10.19,372.32,27,0,3,3,498.41,6,4,7,1,1,31901
10.19,10,27,3,6,4,62.02,2,2,1,1,1,47565
10.19,18.8,27,7,8,4,110.02,3,2,2,1,1,47264
10.19,21.22,27,3,8,4,130.63,3,2,2,1,1,50984
10.19,85.25,31,0,2,3,126.61,4,2,3,1,0,28777
10.19,26.06,25,5,13,5,219.83,4,2,2,1,1,44580
10.19,64.04,30,0,2,3,104.76,3,1,2,1,0,62047
10.19,64.04,30,0,2,3,103.7,4,2,3,1,0,104147
10.19,22.98,25,1,8,4,132.62,3,2,2,1,1,45996
10.19,94.86,29,0,5,3,332.3,6,2,3,1,0,46645
10.19,18.74,27,7,7,4,109.48,8,0,8,1,1,47497
10.19,105.78,30,0,5,3,364.91,5,3,3,1,0,44669
10.19,16.09,26,4,8,4,102.91,3,2,1,1,1,36440
10.19,23.32,27,4,10,4,146.17,3,2,2,1,1,41048
10.19,18.3,26,8,8,4,134.88,4,2,2,1,1,46337
10.19,22.88,21,9,9,4,144.39,3,2,2,1,1,58522
10.19,11.13,39,3,4,2,37.83,3,1,1,1,0,21147
10.19,11.13,39,3,4,2,37.83,3,1,1,1,0,21147
10.19,22.26,39,1,4,2,59.3,3,2,1,1,0,88533
10.19,88,17,0,4,3,182.96,4,1,2,1,0,35527
10.19,30.71,5,7,12,5,228.9,3,2,2,1,1,65531
10.19,33.48,5,12,12,5,252.59,3,2,2,1,1,65917
10.19,33.48,5,12,12,5,252.59,3,2,2,1,1,65917
10.19,30.3,5,11,12,5,225.41,3,2,2,1,1,68098
10.19,33.48,5,3,12,5,252.57,2,2,2,1,1,62557
10.19,66,43,0,2,3,95.68,4,2,2,1,0,130644
10.19,66,42,0,2,3,89.96,3,1,2,1,0,94486
10.19,88,30,0,4,3,264.94,6,2,4,1,1,47367
10.19,12.31,21,11,16,5,127.98,3,1,2,1,1,46882
10.19,20.83,39,4,5,2,66.28,3,2,1,1,0,54315
10.19,13.59,22,10,12,5,111.49,3,2,2,1,1,52471
10.19,109,49,0,1,3,45.89,2,2,1,1,0,134016
10.19,22.7,27,7,7,4,126.3,3,2,2,1,0,41172
10.19,152,28,0,4,3,228.84,6,4,3,1,1,72103
10.19,21.05,30,7,7,4,103.09,2,2,2,1,1,49471
10.19,22.52,34,2,5,2,63.58,2,1,1,1,0,56779
10.19,34.17,36,2,5,2,96.89,3,2,2,1,0,53153
10.19,107,36,0,2,3,164.09,4,2,2,1,0,65208
10.19,34.51,28,3,6,4,163.82,3,2,2,1,1,50668
10.19,18.18,26,4,8,4,106.3,2,2,2,1,1,45155
10.19,81,36,0,2,3,142.9,4,2,2,1,0,83975
10.19,12.24,29,2,7,4,72.83,2,2,1,1,0,52176
10.19,5.11,27,2,7,4,38.01,0,0,0,0,0,9879
10.19,16.01,28,1,7,4,100.12,3,2,2,1,1,56442
10.19,13.62,28,5,13,5,122.58,3,2,2,1,1,59306
10.19,13.35,26,3,8,4,114.28,2,2,2,1,1,45502
10.19,16.6,28,6,13,5,137.36,3,2,2,1,1,42225
10.19,16.04,28,6,13,5,111.77,2,1,1,1,1,42051
10.19,15.66,27,3,8,4,142.42,3,2,2,1,1,46693
10.19,14.98,28,2,7,4,95.24,2,2,1,1,0,54599
10.19,18.17,29,3,7,4,113.33,2,2,2,1,1,49793
10.19,17.65,30,4,7,4,103.28,2,2,1,1,1,48412
10.19,131.66,33,0,2,3,155.74,5,2,3,1,0,125209
10.19,17.13,26,7,8,4,140.25,3,2,2,1,1,50624
10.19,103,34,0,2,3,117.35,3,3,2,1,0,85215
10.19,15.96,27,7,11,5,122.71,3,2,2,1,1,55089
10.19,16.86,27,5,11,5,122.71,3,2,2,1,1,48896
10.19,15.04,27,6,11,5,109.47,3,2,2,1,1,45675
10.19,18.86,28,5,11,5,154.58,3,2,2,1,1,54988
10.19,15.04,28,6,11,5,109.47,3,2,2,1,1,55723
10.19,16.86,28,5,11,5,122.71,3,2,2,1,1,58267
10.19,22.6,37,5,5,2,84.59,3,2,1,1,0,37830
10.19,14.07,25,5,7,4,94.71,2,2,1,1,1,50681
10.19,20.5,36,5,5,2,82.84,3,2,1,1,0,38629
10.19,20.5,37,3,5,2,81.64,3,2,1,1,0,42626
10.19,15.16,33,3,5,1,63.07,1,1,1,1,0,49152
10.19,115,36,0,2,3,122.04,3,2,2,1,0,127008
10.19,21.9,36,1,5,2,73.08,3,2,2,1,0,68418
10.19,3.77,27,5,7,1,21.73,1,1,1,1,1,57524
10.19,20.76,24,7,7,4,128.14,3,2,2,1,0,44873
10.19,22.71,24,6,7,4,140.06,3,2,2,1,1,53548
10.19,15.1,24,2,7,4,108.46,3,1,2,1,1,16655
10.19,8.36,24,2,7,4,60.24,1,1,1,1,1,16346
10.19,19.19,26,7,8,4,130.53,3,2,2,1,1,51329
10.19,30.26,25,4,7,4,155.87,3,2,2,1,1,35799
10.19,49,52,0,2,3,68.59,4,2,2,1,0,110074
10.19,123,48,0,2,3,114.06,4,2,2,1,0,153428
10.19,68,16,0,3,3,110.03,3,2,2,1,0,145415
10.19,149.08,14,0,4,3,295,4,4,4,1,0,81356
10.19,102,26,0,4,3,228.71,5,3,3,1,0,55966
10.19,49,26,0,4,3,112.74,3,2,2,1,0,22175
10.19,23.45,28,4,6,4,138.83,3,2,2,1,1,47180
10.19,20.75,30,2,8,4,123.06,3,2,2,1,1,45510
10.19,13.99,30,8,8,4,109.34,3,2,2,1,1,43446
10.19,20.44,29,1,8,4,120.89,3,1,2,1,1,41360
10.19,17.59,5,4,15,5,171.91,3,2,2,1,1,12797
10.19,18.3,6,15,15,5,178.79,3,2,2,1,1,78304
10.19,30.15,27,15,16,5,276.39,3,2,2,1,1,43417
10.19,22.9,37,3,5,2,86.41,2,2,2,1,0,78116
10.19,12.21,26,3,13,5,138.86,4,0,4,1,1,50987
10.19,10.51,26,6,13,5,119.73,3,2,2,1,1,56377
10.19,9.64,26,12,13,5,109.81,2,2,1,1,1,56916
10.19,26.8,36,5,5,2,86.3,3,2,2,1,0,24681
10.19,24.7,37,5,5,2,85.99,3,2,2,1,0,47680
10.19,24.7,37,5,5,2,86.8,2,2,2,1,0,49885
10.19,32.43,6,7,15,5,290.97,3,2,2,1,1,69423
10.19,19.2,36,2,5,2,62.94,2,2,1,1,0,47664
10.19,27.8,37,5,5,2,90.57,2,2,1,1,0,39748
10.19,11.54,29,5,7,4,69.48,2,1,1,1,1,57571
10.19,19.73,26,5,7,4,121.56,3,2,2,1,1,54294
10.19,20.88,25,2,14,5,218,3,2,2,1,1,42200
10.19,15.15,26,16,16,5,142.94,3,2,2,1,1,50934
10.19,20.04,34,5,5,2,64.55,3,2,1,1,0,54222
10.19,25.75,34,2,5,2,83.09,3,2,2,1,0,50548
10.19,136,40,0,2,3,103.74,4,3,2,1,0,59359
10.19,70.67,49,0,2,3,35.99,4,2,1,1,0,147263
10.19,17.9,25,6,9,4,109.84,3,2,2,1,1,50619
10.19,17.9,24,5,9,4,109.39,3,2,2,1,1,41137
10.19,15.02,26,1,9,4,94.35,3,2,2,1,1,52994
10.19,17.9,26,6,9,4,110.6,3,2,2,1,1,50633
10.19,16.94,25,8,9,4,107.29,3,2,2,1,0,46603
10.19,16.3,26,1,9,4,101.71,3,2,2,1,1,58008
10.19,28.41,27,7,12,5,168.28,3,2,2,1,1,44747
10.19,20.79,28,2,12,5,123.01,3,2,2,1,1,42273
10.19,19.75,27,7,12,5,117.15,3,2,2,1,1,47631
10.19,17.52,26,6,6,4,88.08,3,2,2,1,0,51090
10.19,27.39,30,4,6,4,123.05,3,2,2,1,1,48761
10.19,66,47,0,2,3,81.48,4,2,1,1,0,91679
10.19,12.18,22,8,15,5,122.09,3,2,2,1,1,49144
10.19,13.19,22,6,15,5,138.59,3,2,2,1,1,50509
10.19,10.15,22,9,15,5,102.98,3,2,2,1,1,54379
10.19,17.76,23,12,15,5,187.31,5,2,2,1,1,50718
10.19,11.16,23,10,15,5,111.92,3,2,2,1,1,54503
10.19,200,47,0,1,3,77.58,2,2,1,1,0,228667
10.19,34.18,39,3,4,2,79.52,3,2,2,1,0,42757
10.19,7.73,29,3,6,1,36.07,1,0,1,1,1,37427
10.19,21.11,29,6,6,4,97.28,3,2,2,1,1,43483
10.19,19.16,29,4,6,4,89.07,3,2,2,1,1,46593
10.19,32.09,40,3,4,2,79.16,3,2,1,1,0,47372
10.19,22.99,39,5,5,2,90.39,3,2,2,1,0,33190
10.19,20.06,39,3,5,2,85,3,2,2,1,0,29412
10.19,102,36,0,2,3,132.64,6,2,3,1,0,81273
10.19,21.28,27,2,6,4,114.87,3,2,2,1,0,35693
10.19,21.08,27,1,5,2,73.2,3,2,2,1,0,75137
10.19,20.91,27,1,5,2,73.02,3,2,2,1,0,69570
10.19,14.5,26,2,6,4,73.87,2,1,1,1,1,48734
10.19,169,46,0,1,3,72.69,3,2,2,1,0,206356
10.19,165,46,0,1,3,73.47,3,1,1,1,0,208248
10.19,39,39,3,4,2,95.12,3,2,1,1,0,31013
10.19,328,47,0,1,3,144.32,0,0,0,0,0,249446
10.19,39,40,3,4,2,110.57,5,2,2,1,0,47029
10.19,13.1,37,5,5,2,53.41,2,1,1,1,0,38944
10.19,13.1,38,5,5,2,53.41,2,2,1,1,0,59165
10.19,108,47,0,2,3,116.88,5,3,3,1,0,119781
10.19,415,22,0,2,3,189.25,5,2,3,1,0,145310
10.19,88.96,39,0,2,3,129.7,2,2,2,1,0,77718
10.19,21.84,29,5,10,4,160.5,3,2,2,1,1,41620
10.19,28.34,29,3,10,4,173.67,4,2,2,1,1,42897
10.19,36.5,39,3,4,2,100.18,4,2,2,1,0,49411
10.19,24,40,4,4,2,75.2,3,2,2,1,0,39894
10.19,15.15,27,15,16,5,138.1,3,2,2,1,1,47071
10.19,26.38,29,4,15,5,180.91,3,2,2,1,1,39799
10.19,106,39,0,2,3,135.73,3,2,2,1,0,92095
10.19,24.08,29,12,13,5,160.76,4,2,2,1,1,47275
10.19,19.07,29,3,13,5,129.65,3,2,2,1,1,39796
10.19,22.83,29,10,13,5,154.9,4,2,2,1,0,45061
10.19,14.39,29,12,14,5,121.84,3,2,1,1,1,38165
10.19,26.91,32,5,5,2,88.67,3,2,2,1,0,36089
10.19,26,31,5,5,2,89.46,3,2,2,1,0,38006
10.19,29,31,4,5,2,96.81,3,2,2,1,1,43900
10.19,29,32,5,5,2,96.81,4,2,3,1,1,43384
10.19,26.12,24,3,8,4,114.72,3,2,2,1,1,47071
10.19,17.88,25,6,12,5,159.05,4,1,4,1,1,49041
10.19,8.53,39,2,5,2,34.62,3,1,2,1,0,18775
10.19,17.58,24,12,14,5,135.19,3,1,2,1,1,48080
10.19,19.81,25,4,14,5,164.08,3,2,2,1,0,42053
10.19,17.58,25,12,14,5,135.8,3,2,2,1,1,49337
10.19,183.09,6,0,5,3,261.8,5,3,3,1,0,91864
10.19,75,48,1,1,2,54.93,2,1,1,1,0,105589
10.19,47,50,0,2,3,60.29,3,2,2,1,0,79615
10.19,47,50,0,2,3,60.24,3,2,1,1,0,58101
10.19,47,49,0,2,3,62.33,2,2,1,1,0,60966
10.19,73,51,0,1,3,44.72,2,1,1,1,0,60376
10.19,73,52,0,1,3,44.72,0,0,0,0,0,89445
10.19,103,47,0,1,3,53.19,3,2,1,1,0,65802
10.19,71,46,0,2,3,75.6,4,2,1,1,0,87302
10.19,250.55,24,0,3,3,200.72,3,2,2,1,1,41600
10.19,250.55,23,0,3,3,200.72,7,3,2,1,1,34874
10.19,253.48,24,0,3,3,200.72,4,2,2,1,1,30889
10.19,253.48,24,0,3,3,200.72,4,2,2,1,0,36369
10.19,230.04,24,0,3,3,147.38,3,2,2,1,0,35961
10.19,230.04,23,0,3,3,146.95,4,2,3,1,1,42872
10.19,221.25,24,0,3,3,146.95,4,2,2,1,1,50221
10.19,370.7,23,0,3,3,147.78,4,3,2,1,0,58059
10.19,647.62,23,0,3,3,201.75,5,2,3,1,1,59480
10.19,182.14,25,0,3,3,247.17,6,3,7,1,1,20229
10.19,226.31,25,0,3,3,275.03,6,2,3,1,1,34905
10.19,170.31,44,0,1,3,85.2,3,2,1,1,0,88028
10.19,11.62,25,10,15,5,96.13,3,2,2,1,1,47332
10.19,9.07,25,7,15,5,76.88,2,2,1,1,1,50208
10.19,13.32,26,4,15,5,119.44,3,2,2,1,1,49397
10.19,9.07,26,15,15,5,74.68,2,1,1,1,1,33476
10.19,28.77,26,9,12,5,245.64,3,3,2,1,1,41524
10.19,10.98,25,11,17,5,131.92,3,1,2,1,1,38660
10.19,9.82,25,14,17,5,118.87,3,2,2,1,1,50055
10.19,112,47,0,1,3,71.32,3,2,1,1,0,154234
10.19,12.17,28,10,14,5,152.54,3,1,2,1,1,39334
10.19,11.25,28,3,14,5,131.99,3,2,2,1,1,43943
10.19,7.16,27,10,16,5,94.51,1,1,1,1,1,51106
10.19,11.5,27,11,16,5,135.03,3,2,2,1,1,40954
10.19,11.93,28,3,16,5,141.42,3,2,2,1,1,43275
10.19,11.93,28,13,16,5,141.13,4,2,2,1,1,47332
10.19,11.5,28,11,16,5,135.03,3,2,2,1,1,51100
10.19,10.19,28,8,16,5,112.75,2,2,2,1,1,44346
10.19,6.94,28,14,16,5,75.24,2,1,1,1,1,43860
10.19,105,35,0,2,3,158.74,4,2,3,1,0,94809
10.19,18.4,8,13,15,5,165.62,3,2,2,1,1,65524
10.19,15.65,7,7,13,5,147.1,3,2,2,1,1,58124
10.19,17.81,7,9,15,5,149.82,3,2,2,1,1,58737
10.19,18.67,7,7,14,5,166.86,3,2,2,1,1,58732
10.19,15.92,7,2,13,5,159.59,3,2,2,1,1,55470
10.19,21.69,7,7,14,5,189.79,4,2,2,1,1,57327
10.19,25.72,7,11,15,5,210.76,3,2,2,1,1,62479
10.19,25.72,7,8,15,5,194.31,4,2,2,1,1,64362
10.19,23.33,8,10,15,5,178.86,3,2,2,1,1,65302
10.19,23.33,8,9,15,5,168.91,3,2,2,1,1,71044
10.19,23.33,8,7,15,5,168.91,3,2,2,1,1,65123
10.19,18.32,10,6,12,5,135.76,3,2,2,1,1,52298
10.19,20.65,10,3,12,5,152.88,3,2,2,1,1,55272
10.19,13.59,10,10,12,5,100.59,2,2,1,1,1,63128
10.19,21.08,8,12,15,5,187.91,4,2,2,1,1,76672
10.19,25.69,8,5,15,5,223.53,4,2,2,1,1,65674
10.19,28.84,29,2,7,4,180.52,4,2,2,1,0,36007
10.19,14.58,27,12,13,5,120.46,3,2,2,1,1,44579
10.19,101,39,0,2,3,92,3,2,2,1,0,94565
